drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
carbamazepine	HLA-A;HLA-B	What would be the clinical guidance for someone who is No HLA-A Result for HLA-A and HLA-B*15:02 negative for HLA-B with regards to taking carbamazepine? Give a 2-3 sentence summary.	Use carbamazepine per standard dosing guidelines.	['Avoid carbamazepine. Take an alternate therapy.', 'Take carbamazepine with a reduced dose.', 'Take carbamazepine with an increased dose.']	Proceed taking carbamazepine as normal. There is no recommendation.	Individuals with no HLA-A result and HLA-B*15:02 negative for HLA-B can take carbamazepine without the need for genetic testing or dosage adjustment, as they are not at increased risk of developing Stevens-Johnson syndrome or toxic epidermal necrolysis.	-0.07257659	0.2875761	0.083605275	-0.091897905	0.13100944	0.012103048	-0.09163034707307816	0.4524531364440918	0.1215227022767067	0.5197546091637766	0.5641644725555354	0.5356341874342181	0.40067127	0.60946035	0.49580988	0.5060531	0.59052306	0.5757887	0.411818	0.45495537	0.43886167	0.54121715	0.5716066	0.5408525	1
celecoxib	CYP2C9	What would be the clinical guidance for someone who is Normal Metabolizer and activity score = 2.0 for CYP2C9 with regards to taking celecoxib? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals.	['Avoid celecoxib. Take an alternate therapy.', 'Take celecoxib with a reduced dose.', 'Take celecoxib with an increased dose.']	Proceed taking celecoxib as normal. There is no recommendation.	For individuals with normal CYP2C9 metabolizer status and an activity score of 2.0, celecoxib dosing should be initiated at the lowest recommended dose and increased cautiously as tolerated, with close monitoring for efficacy and adverse effects. This is because individuals with normal CYP2C9 metabolizer status and an activity score of 2.0 may have decreased metabolism of celecoxib, leading to increased exposure and potential for adverse effects.	-0.093133934	0.19479047	0.036180343	-0.23312922	-0.010075144	-0.13020216	-0.1798679679632187	0.41221749782562256	0.045620616525411606	0.4746055498924524	0.5922654956276384	0.6313089967057377	0.5102305	0.5898272	0.5674767	0.50399965	0.69272095	0.6380508	0.4534912	0.600587	0.54356	0.4646652	0.6100429	0.5890476	0
celecoxib	CYP2C9	What would be the clinical guidance for someone who is Intermediate Metabolizer and activity score = 1.5 for CYP2C9 with regards to taking celecoxib? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals.	['Avoid celecoxib. Take an alternate therapy.', 'Take celecoxib with a reduced dose.', 'Take celecoxib with an increased dose.']	Proceed taking celecoxib as normal. There is no recommendation.	For individuals who are intermediate metabolizers of CYP2C9 with an activity score of 1.5, the recommended dosage of celecoxib is 100 mg twice daily. This dosage adjustment is necessary to prevent potential adverse effects, such as gastrointestinal bleeding, due to increased drug exposure.	0.040618327	0.13263811	0.088460356	-0.056202237	0.07909564	0.011180553	0.02340615540742874	0.5339180827140808	0.2333844006061554	0.4228281291792792	0.5858739462224692	0.6472685057196702	0.44610584	0.5295385	0.536793	0.44123095	0.656235	0.63587415	0.42859542	0.59719616	0.56070596	0.39938208	0.5850198	0.60835874	0
celecoxib	CYP2C9	What would be the clinical guidance for someone who is Indeterminate for CYP2C9 with regards to taking celecoxib? Give a 2-3 sentence summary.	No recommendation	['Avoid celecoxib. Take an alternate therapy.', 'Take celecoxib with a reduced dose.', 'Take celecoxib with an increased dose.']	Proceed taking celecoxib as normal. There is no recommendation.	For individuals with an Indeterminate CYP2C9 genotype, celecoxib dosing should be guided by clinical response and tolerability. Consider starting with a lower dose and monitoring for efficacy and adverse events. If the patient experiences inadequate pain relief without adverse events, the dose may be increased cautiously.	-0.455794	-0.35779953	-0.404781	-0.13098112	0.035605103	-0.05026812	-0.05946888029575348	0.5313801765441895	0.1723952442407608	0.2073540052109314	0.5932732301441649	0.6507728347470088	0.13845633	0.5640483	0.5732371	0.07632548	0.6699648	0.6402487	-0.0006776918	0.6058769	0.6183331	0.28745347	0.59304696	0.6184185	0
celecoxib	CYP2C9	What would be the clinical guidance for someone who is Intermediate Metabolizer and activity score = 1.0 for CYP2C9 with regards to taking celecoxib? Give a 2-3 sentence summary.	Initiate therapy with lowest recommended starting dose. Titrate dose upward to clinical effect or maximum recommended dose with caution. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals. Carefully monitor adverse events such as blood pressure and kidney function during course of therapy.	['Avoid celecoxib. Take an alternate therapy.', 'Take celecoxib with a reduced dose.', 'Take celecoxib with an increased dose.']	Proceed taking celecoxib as normal. There is no recommendation.	For patients with CYP2C9 IM activity score = 1.0, celecoxib dosing should be initiated at the lowest recommended dose. Close monitoring for adverse events, especially gastrointestinal events, is recommended. If adverse events occur, dose reduction or discontinuation should be considered.	0.23432238	0.302082	0.2702793	-0.08999857	0.10276022	0.0017450718	-0.03487061336636543	0.5080963373184204	0.18343409895896912	0.5398312031580508	0.591848043348512	0.6599349935390183	0.6514068	0.6411388	0.59468347	0.5181101	0.7103684	0.6644366	0.45671433	0.61009413	0.5807801	0.5205728	0.60031503	0.6144129	0
chloramphenicol	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking chloramphenicol? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid chloramphenicol. Take an alternate therapy.', 'Take chloramphenicol with a reduced dose.', 'Take chloramphenicol with an increased dose.']	Proceed taking chloramphenicol as normal. There is no recommendation.	For individuals who are Indeterminate for G6PD, the clinical guidance for taking chloramphenicol is to use caution and monitor for signs of hemolysis. Chloramphenicol can cause hemolytic anemia in individuals with G6PD deficiency, but the risk is lower in those who are Indeterminate. Regular monitoring of complete blood count and reticulocyte count is recommended during therapy.	0.012499627	0.15655434	0.083707154	-0.1424367	0.08338175	-0.037633955	-0.12361513823270798	0.3918924331665039	0.08259625732898712	0.6119021416785004	0.5756599332629718	0.565826689160694	0.52430016	0.5691789	0.48396787	0.5581581	0.5502119	0.49437466	0.4921833	0.5900803	0.6019172	0.4635345	0.5559521	0.60334486	0
chloramphenicol	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking chloramphenicol? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid chloramphenicol. Take an alternate therapy.', 'Take chloramphenicol with a reduced dose.', 'Take chloramphenicol with an increased dose.']	Proceed taking chloramphenicol as normal. There is no recommendation.	Individuals with a deficiency in glucose-6-phosphate dehydrogenase (G6PD) and a CNS haplotype (CNSHA) may be at increased risk of developing severe hemolytic anemia when taking chloramphenicol. Therefore, it is generally recommended that chloramphenicol be avoided in individuals with this genotype, or used with caution and close monitoring.	0.04605697	0.40376052	0.20337418	-0.11994011	0.06827323	-0.030192483	-0.09028111398220062	0.39223232865333557	0.09047187864780426	0.4240869771859924	0.4856839447143444	0.5180769241919194	0.5359796	0.5214598	0.48312965	0.50255895	0.4884674	0.48382705	0.38268435	0.5599994	0.575593	0.48472044	0.5969315	0.62910885	1
chloramphenicol	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking chloramphenicol? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid chloramphenicol. Take an alternate therapy.', 'Take chloramphenicol with a reduced dose.', 'Take chloramphenicol with an increased dose.']	Proceed taking chloramphenicol as normal. There is no recommendation.	Individuals who are normal for glucose-6-phosphate dehydrogenase (G6PD) have a normal ability to metabolize chloramphenicol. Therefore, they can take chloramphenicol without any special precautions or dosage adjustments.	-0.14615294	0.044771187	-0.05540858	-0.024574328	0.12263122	0.048003547	-0.0303066186606884	0.47665148973464966	0.1767461895942688	0.6635785154499589	0.556293208922207	0.497698973257803	0.44600153	0.614891	0.52078426	0.44054213	0.61002415	0.5535194	0.34354344	0.588182	0.5540773	0.55553925	0.63805795	0.5626218	1
chloramphenicol	G6PD	What would be the clinical guidance for someone who is Variable for G6PD with regards to taking chloramphenicol? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid chloramphenicol. Take an alternate therapy.', 'Take chloramphenicol with a reduced dose.', 'Take chloramphenicol with an increased dose.']	Proceed taking chloramphenicol as normal. There is no recommendation.	No response (safety filter)	0.0677348	-0.031285297	0.01994389	0.01773284	-0.09249095	-0.036119077	0.12045621126890182	0.12417461723089218	0.08363255858421326	0.22394085543295977	0.24592416463969424	0.17939249507595642	0.20120041	0.1955584	0.14667559	0.14510247	0.143626	0.11733766	0.13931212	0.18200557	0.1580442	0.37844625	0.38668993	0.3514432	0
chloroquine	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking chloroquine? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid chloroquine. Take an alternate therapy.', 'Take chloroquine with a reduced dose.', 'Take chloroquine with an increased dose.']	Proceed taking chloroquine as normal. There is no recommendation.	No response (safety filter)	0.050837006	-0.066168554	-0.006803924	0.026087476	-0.07121711	-0.020688545	0.12964403629302979	0.05908665806055069	0.0969509705901146	0.132443122856482	0.23945253593096075	0.18494836245419954	0.27135208	0.16831316	0.12412832	0.22926006	0.07417882	0.08354088	0.12160971	0.1764086	0.14334682	0.32269675	0.3541003	0.31377965	0
chloroquine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking chloroquine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid chloroquine. Take an alternate therapy.', 'Take chloroquine with a reduced dose.', 'Take chloroquine with an increased dose.']	Proceed taking chloroquine as normal. There is no recommendation.	Individuals who are normal for glucose-6-phosphate dehydrogenase (G6PD) can typically take chloroquine without an increased risk of hemolytic anemia. Normal G6PD activity indicates that the individual has sufficient G6PD enzyme to protect red blood cells from oxidative damage caused by chloroquine.	-0.19273268	0.003272157	-0.10017799	-0.12640627	-0.0034656676	-0.06442497	-0.10111527889966965	0.24128584563732147	0.04713549464941025	0.6333016135272556	0.5102138208435042	0.48522021208222305	0.46138504	0.54808176	0.5021335	0.42359877	0.56621575	0.5601582	0.36786252	0.5455346	0.5442898	0.54417074	0.51548743	0.46670362	1
chloroquine	G6PD	What would be the clinical guidance for someone who is Variable for G6PD with regards to taking chloroquine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid chloroquine. Take an alternate therapy.', 'Take chloroquine with a reduced dose.', 'Take chloroquine with an increased dose.']	Proceed taking chloroquine as normal. There is no recommendation.	No response (safety filter)	0.0677348	-0.031285297	0.01994389	0.026087476	-0.07121711	-0.020688545	0.12964403629302979	0.05908665806055069	0.0969509705901146	0.22394085543295977	0.23945253593096075	0.18494836245419954	0.20120041	0.16831316	0.12412832	0.14510247	0.07417882	0.08354088	0.13931212	0.1764086	0.14334682	0.37844625	0.3541003	0.31377965	0
chloroquine	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking chloroquine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid chloroquine. Take an alternate therapy.', 'Take chloroquine with a reduced dose.', 'Take chloroquine with an increased dose.']	Proceed taking chloroquine as normal. There is no recommendation.	No response (safety filter)	0.0677348	-0.031285297	0.01994389	0.026087476	-0.07121711	-0.020688545	0.12964403629302979	0.05908665806055069	0.0969509705901146	0.22394085543295977	0.23945253593096075	0.18494836245419954	0.20120041	0.16831316	0.12412832	0.14510247	0.07417882	0.08354088	0.13931212	0.1764086	0.14334682	0.37844625	0.3541003	0.31377965	0
ciprofloxacin	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking ciprofloxacin? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid ciprofloxacin. Take an alternate therapy.', 'Take ciprofloxacin with a reduced dose.', 'Take ciprofloxacin with an increased dose.']	Proceed taking ciprofloxacin as normal. There is no recommendation.	No response (safety filter)	0.0677348	-0.031285297	0.01994389	-0.012506166	-0.1790586	-0.09843365	0.11452256143093109	-0.023950401693582535	0.012202966958284378	0.22394085543295977	0.24752072463649583	0.19730487885372006	0.20120041	0.19716735	0.13554423	0.14510247	0.12394854	0.09904412	0.13931212	0.17034711	0.1451879	0.37844625	0.34204802	0.29047105	0
ciprofloxacin	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking ciprofloxacin? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid ciprofloxacin. Take an alternate therapy.', 'Take ciprofloxacin with a reduced dose.', 'Take ciprofloxacin with an increased dose.']	Proceed taking ciprofloxacin as normal. There is no recommendation.	Indeterminate G6PD status does not require dose adjustment for ciprofloxacin. However, caution is advised and monitoring for hemolysis is recommended, especially in patients with a strong family history of G6PD deficiency or in regions with a high prevalence of the condition.	0.11891086	0.18154238	0.15283112	-0.032714527	0.21822722	0.082878806	-0.011973406188189983	0.4415634870529175	0.17468084394931793	0.619910182567266	0.5428712970325545	0.5430128617707553	0.43571347	0.5540611	0.44864517	0.5474205	0.51801556	0.501638	0.58253336	0.5597046	0.5374402	0.53646845	0.5420523	0.5351043	0
ciprofloxacin	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking ciprofloxacin? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid ciprofloxacin. Take an alternate therapy.', 'Take ciprofloxacin with a reduced dose.', 'Take ciprofloxacin with an increased dose.']	Proceed taking ciprofloxacin as normal. There is no recommendation.	Individuals with a deficiency in CNSHA for G6PD should avoid taking ciprofloxacin due to an increased risk of developing severe adverse events, such as hemolytic anemia. Alternative antibiotics with a lower risk of causing hemolysis should be considered.	0.14237426	0.27502656	0.20843512	-0.033772275	0.1524679	0.05545012	0.0549633651971817	0.5628434419631958	0.2650456726551056	0.45142670115683725	0.44467084517452776	0.5590611402800513	0.55710274	0.60454136	0.59027296	0.47169697	0.58925164	0.5926052	0.43251476	0.5786652	0.62598467	0.5096084	0.59369403	0.64344615	0
ciprofloxacin	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking ciprofloxacin? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid ciprofloxacin. Take an alternate therapy.', 'Take ciprofloxacin with a reduced dose.', 'Take ciprofloxacin with an increased dose.']	Proceed taking ciprofloxacin as normal. There is no recommendation.	Individuals who are normal for Glucose-6-Phosphate Dehydrogenase (G6PD) enzyme activity can generally take ciprofloxacin without any special precautions. Ciprofloxacin is not known to cause hemolytic anemia in individuals with normal G6PD activity.	-0.18139715	0.05980245	-0.07093282	-0.0007911203	0.22796027	0.106103905	-0.013196730986237526	0.4426719546318054	0.1775588095188141	0.6053083512911848	0.5445694204790891	0.5020573179587166	0.47473177	0.62431604	0.57278067	0.41755226	0.58894235	0.5634798	0.34053355	0.47990772	0.5125487	0.44786194	0.553374	0.56561756	1
citalopram	CYP2C19	What would be the clinical guidance for someone who is Rapid Metabolizer for CYP2C19 with regards to taking citalopram? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose. If patient does not adequately respond to recommended maintenance dosing, consider titrating to a higher maintenance dose or switching to a clinically appropriate alternative antidepressant not predominantly metabolized by CYP2C19.	['Avoid citalopram. Take an alternate therapy.', 'Take citalopram with a reduced dose.', 'Take citalopram with an increased dose.']	Proceed taking citalopram as normal. There is no recommendation.	Individuals who are rapid metabolizers of CYP2C19 may require higher doses of citalopram to achieve therapeutic effects. Regular monitoring of drug levels and clinical response is recommended to optimize dosing and minimize the risk of suboptimal treatment or adverse effects.	0.3105214	0.29999796	0.30803216	-0.029265283	0.08838366	0.030304076	0.012916408479213715	0.5370097756385803	0.21680590510368347	0.6547085092913588	0.5652237124220502	0.6620966010026158	0.6983694	0.5109832	0.5846487	0.69443846	0.69179404	0.71289676	0.6350111	0.5568758	0.5945259	0.7069506	0.6043913	0.67176473	0
citalopram	CYP2C19	What would be the clinical guidance for someone who is Likely Poor Metabolizer for CYP2C19 with regards to taking citalopram? Give a 2-3 sentence summary.	Consider a clinically appropriate antidepressant not predominantly metabolized by CYP2C19. If citalopram or escitalopram are clinically appropriate, consider a lower starting dose, slower titration schedule and 50% reduction of the standard maintenance dose as compared to normal metabolizers.	['Proceed taking citalopram as normal. There is no recommendation.', 'Take citalopram with a reduced dose.', 'Take citalopram with an increased dose.']	Avoid citalopram. Take an alternate therapy.	Individuals who are Likely Poor Metabolizers for CYP2C19 should use citalopram with caution and at a reduced dosage due to increased plasma concentrations and risk of side effects. Regular monitoring is recommended to ensure therapeutic efficacy and minimize the potential for adverse events.	0.23949674	0.26096866	0.25315523	0.021156175	0.38299182	0.17960598	0.029921917244791985	0.6419431567192078	0.2721981406211853	0.7494323204965596	0.6292263103126691	0.6759371192733786	0.77808636	0.66015494	0.6468616	0.8557877	0.74759525	0.7469199	0.78164375	0.60860837	0.58331895	0.8301509	0.6556371	0.6737599	1
citalopram	CYP2C19	What would be the clinical guidance for someone who is Ultrarapid Metabolizer for CYP2C19 with regards to taking citalopram? Give a 2-3 sentence summary.	Consider a clinically appropriate alternative antidepressant not predominantly metabolized by CYP2C19. If citalopram or escitalopram are clinically appropriate, and adequate efficacy is not achieved at standard maintenance dosing, consider titrating to a higher maintenance dose.	['Proceed taking citalopram as normal. There is no recommendation.', 'Take citalopram with a reduced dose.', 'Take citalopram with an increased dose.']	Avoid citalopram. Take an alternate therapy.	For individuals who are ultrarapid metabolizers (UMs) of CYP2C19, they metabolize citalopram more rapidly, resulting in lower plasma concentrations. Therefore, UMs may require higher doses of citalopram to achieve therapeutic efficacy. Close monitoring of clinical response and dose adjustment may be necessary to optimize treatment outcomes.	0.12614964	0.23776513	0.18275064	-0.14017555	0.26812804	0.031069996	-0.12643076479434967	0.4612676203250885	0.10118909180164337	0.6825918080439779	0.5896069767092647	0.6329816603303959	0.6591167	0.59550947	0.5086855	0.73685807	0.6331014	0.60248804	0.698676	0.5464884	0.5073181	0.6869769	0.5754442	0.60946375	1
citalopram	CYP2C19	What would be the clinical guidance for someone who is Indeterminate for CYP2C19 with regards to taking citalopram? Give a 2-3 sentence summary.	No recommendation	['Avoid citalopram. Take an alternate therapy.', 'Take citalopram with a reduced dose.', 'Take citalopram with an increased dose.']	Proceed taking citalopram as normal. There is no recommendation.	Individuals with an Indeterminate CYP2C19 metabolizer status should use caution when taking citalopram due to the potential for increased drug exposure and adverse effects. Dosing should be initiated at the lowest recommended dose, and patients should be closely monitored for response and adverse events.	-0.42887375	-0.36695498	-0.3937379	-0.026805554	0.14602269	0.05677524	0.029101185500621796	0.5875949263572693	0.2547186613082886	0.21902224504109752	0.595671945539315	0.6850751725707436	0.10509966	0.6520658	0.5842722	0.03944811	0.70987564	0.67526406	0.015830167	0.6052366	0.5931655	0.34500983	0.6544516	0.64639544	0
clomipramine	CYP2D6;CYP2C19	What would be the clinical guidance for someone who is Intermediate Metabolizer and activity score = 1.0 for CYP2D6 and Rapid Metabolizer for CYP2C19 with regards to taking clomipramine? Give a 2-3 sentence summary.	Consider alternative drug not metabolized by CYP2C19; If clomipramine is warranted, utilize therapeutic drug monitoring to guide dose adjustment. Utilizing therapeutic drug monitoring to guide dose adjustments is strongly recommended.	['Proceed taking clomipramine as normal. There is no recommendation.', 'Take clomipramine with a reduced dose.', 'Take clomipramine with an increased dose.']	Avoid clomipramine. Take an alternate therapy.	No response (safety filter)	-0.031089844	-0.2086753	-0.12360802	0.111177325	-0.014398898	0.04872387	0.03284592926502228	0.05538292974233627	0.04783762991428375	0.12222030285544626	0.13972733996202633	0.1844424569795926	0.22665483	0.06946783	0.13752946	0.12757242	0.016208434	0.034927756	0.057547636	0.053803366	0.11082625	0.30743235	0.3460161	0.36985508	0
clomipramine	CYP2D6;CYP2C19	What would be the clinical guidance for someone who is Intermediate Metabolizer and activity score = 0.5 for CYP2D6 and Poor Metabolizer for CYP2C19 with regards to taking clomipramine? Give a 2-3 sentence summary.	Avoid clomipramine use; If clomipramine is warranted, utilize therapeutic drug monitoring to guide dose adjustment. Utilizing therapeutic drug monitoring to guide dose adjustments is strongly recommended.	['Proceed taking clomipramine as normal. There is no recommendation.', 'Take clomipramine with a reduced dose.', 'Take clomipramine with an increased dose.']	Avoid clomipramine. Take an alternate therapy.	Due to CYP2D6 intermediate metabolizer status and CYP2C19 poor metabolizer status, clomipramine dose should be reduced by 50% and monitored closely for efficacy and adverse effects. Consider alternative medications if feasible.	0.0142536145	0.09774807	0.05823813	0.012052987	0.55677587	0.2326782	0.006683683488518	0.5762629508972168	0.23492422699928284	0.7934541676834342	0.7236015754142645	0.756245538790055	0.6819164	0.63992256	0.62616724	0.7448829	0.7292896	0.7310345	0.68349785	0.7093249	0.66081375	0.6645895	0.682115	0.69958335	0
clomipramine	CYP2D6;CYP2C19	What would be the clinical guidance for someone who is No Result and activity score = No Result for CYP2D6 and Rapid Metabolizer for CYP2C19 with regards to taking clomipramine? Give a 2-3 sentence summary.	Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine. If a tertiary amine is warranted, utilize therapeutic drug monitoring to guide dose adjustments.	['Proceed taking clomipramine as normal. There is no recommendation.', 'Take clomipramine with a reduced dose.', 'Take clomipramine with an increased dose.']	Avoid clomipramine. Take an alternate therapy.	Due to conflicting or insufficient CYP2D6 genotype-phenotype data, CYP2C19 activity score, and clinical guideline recommendations, the optimal dosage of clomipramine cannot be determined. Consider consulting with a healthcare professional or clinical pharmacologist for further guidance.	0.1333815	0.11546503	0.12787706	-0.06866047	0.38503405	0.11977849	-0.08483327925205231	0.508349597454071	0.13672064244747162	0.5688294897191403	0.6653738271923912	0.6603347403485141	0.5981104	0.593542	0.5712705	0.5800696	0.64743954	0.68908894	0.51640743	0.63609874	0.6552424	0.5213843	0.6594842	0.7092548	0
clomipramine	CYP2D6;CYP2C19	What would be the clinical guidance for someone who is Poor Metabolizer and activity score = 0.0 for CYP2D6 and Normal Metabolizer for CYP2C19 with regards to taking clomipramine? Give a 2-3 sentence summary.	Avoid clomipramine use. If a clomipramine is warranted, consider a 50% reduction of recommended starting dose. Utilize therapeutic drug monitoring to guide dose adjustments.	['Proceed taking clomipramine as normal. There is no recommendation.', 'Take clomipramine with a reduced dose.', 'Take clomipramine with an increased dose.']	Avoid clomipramine. Take an alternate therapy.	No response (safety filter)	0.08753823	-0.18991543	-0.06572053	0.111177325	-0.014398898	0.04872387	0.03284592926502228	0.05538292974233627	0.04783762991428375	0.12119079519302631	0.13972733996202633	0.1844424569795926	0.13558401	0.06946783	0.13752946	0.08639709	0.016208434	0.034927756	0.07337009	0.053803366	0.11082625	0.2281881	0.3460161	0.36985508	0
clopidogrel	CYP2C19	What would be the clinical guidance for someone who is Ultrarapid Metabolizer for CYP2C19 with regards to taking clopidogrel? Give a 2-3 sentence summary.	No recommendation	['Avoid clopidogrel. Take an alternate therapy.', 'Take clopidogrel with a reduced dose.', 'Take clopidogrel with an increased dose.']	Proceed taking clopidogrel as normal. There is no recommendation.	For individuals who are ultrarapid metabolizers of CYP2C19, clopidogrel is metabolized more quickly, resulting in lower levels of its active metabolite. This can reduce the effectiveness of clopidogrel as an antiplatelet agent. Therefore, alternative antiplatelet therapy, such as prasugrel or ticagrelor, should be considered for these individuals.	-0.5591747	-0.48901346	-0.520244	-0.07714657	0.002831081	-0.03454754	-0.0228218212723732	0.40745869278907776	0.15898871421813965	0.17167412985131392	0.5286510146813147	0.6395839680675531	0.118812606	0.54396063	0.65565634	0.10390182	0.6179241	0.6940868	-0.0047141705	0.58117384	0.639054	0.25460204	0.5698052	0.63547814	0
clopidogrel	CYP2C19	What would be the clinical guidance for someone who is Ultrarapid Metabolizer for CYP2C19 with regards to taking clopidogrel? Give a 2-3 sentence summary.	No recommendation	['Avoid clopidogrel. Take an alternate therapy.', 'Take clopidogrel with a reduced dose.', 'Take clopidogrel with an increased dose.']	Proceed taking clopidogrel as normal. There is no recommendation.	For patients who are ultrarapid metabolizers (UMs) of CYP2C19 and being prescribed clopidogrel, their antiplatelet response will be significantly reduced. Therefore, it is recommended to consider avoiding clopidogrel and instead use an alternative antiplatelet agent, such as prasugrel or ticagrelor, which are less dependent on CYP2C19 metabolism.	-0.5774741	-0.2707573	-0.45475233	-0.10318506	0.051138405	-0.02760861	-0.02975485846400261	0.4286804497241974	0.16139940917491913	0.2354516200339598	0.562369368572058	0.6524908210870044	0.23003015	0.61977994	0.6662824	0.15088944	0.626114	0.6578005	0.049644418	0.6353391	0.65481657	0.30019233	0.59660816	0.65387744	0
clopidogrel	CYP2C19	What would be the clinical guidance for someone who is Ultrarapid Metabolizer for CYP2C19 with regards to taking clopidogrel? Give a 2-3 sentence summary.	If considering clopidogrel, use at standard dose (75 mg/day)	['Avoid clopidogrel. Take an alternate therapy.', 'Take clopidogrel with a reduced dose.', 'Take clopidogrel with an increased dose.']	Proceed taking clopidogrel as normal. There is no recommendation.	Individuals who are ultrarapid metabolizers (UMs) of CYP2C19 have a significantly reduced ability to convert clopidogrel to its active metabolite. As a result, they may have a reduced antiplatelet response to clopidogrel. Therefore, alternative antiplatelet therapies, such as prasugrel or ticagrelor, should be considered for UMs of CYP2C19.	-0.0468302	0.15373781	0.048309077	-0.12242266	0.007699948	-0.057300825	-0.08415887504816055	0.39034003019332886	0.11059483140707016	0.5237621237880994	0.4853017984764932	0.5852301744377592	0.5070891	0.511668	0.6099288	0.49492365	0.5559891	0.6261533	0.4935845	0.51791483	0.5739305	0.4758842	0.5509601	0.59901595	0
clopidogrel	CYP2C19	What would be the clinical guidance for someone who is Normal Metabolizer for CYP2C19 with regards to taking clopidogrel? Give a 2-3 sentence summary.	If considering clopidogrel, use at standard dose (75 mg/day)	['Avoid clopidogrel. Take an alternate therapy.', 'Take clopidogrel with a reduced dose.', 'Take clopidogrel with an increased dose.']	Proceed taking clopidogrel as normal. There is no recommendation.	Individuals who are normal metabolizers of CYP2C19 can take clopidogrel as prescribed without any dosage adjustments. They have normal metabolism of the drug, resulting in adequate platelet inhibition for preventing blood clots.	0.08737117	0.32020822	0.19636033	0.05598706	0.25930554	0.15261765	0.05231831967830658	0.5619720220565796	0.2629084289073944	0.5738387045745029	0.6275366052455432	0.5788158270993937	0.6038666	0.6501318	0.6027576	0.6214986	0.6882422	0.6947418	0.67836046	0.6498689	0.645198	0.67335045	0.69881153	0.6398597	1
